DATE,TLAACBW027SBOG
1996-02-14,4190.5992
1996-02-21,4203.6348
1996-02-28,4203.5774
1996-03-06,4181.3574
1996-03-13,4202.8146
1996-03-20,4201.3378
1996-03-27,4206.1392
1996-04-03,4205.246
1996-04-10,4234.1407
1996-04-17,4216.8378
1996-04-24,4240.554
1996-05-01,4234.1971
1996-05-08,4248.1903
1996-05-15,4243.0767
1996-05-22,4243.5522
1996-05-29,4218.2578
1996-06-05,4254.1905
1996-06-12,4250.0597
1996-06-19,4257.5294
1996-06-26,4250.1616
1996-07-03,4250.1759
1996-07-10,4254.6737
1996-07-17,4272.6812
1996-07-24,4270.7677
1996-07-31,4279.4383
1996-08-07,4264.219
1996-08-14,4279.7237
1996-08-21,4266.4426
1996-08-28,4258.1745
1996-09-04,4286.3807
1996-09-11,4280.4059
1996-09-18,4289.4985
1996-09-25,4313.5477
1996-10-02,4313.9248
1996-10-09,4302.4058
1996-10-16,4329.4371
1996-10-23,4327.2199
1996-10-30,4288.5112
1996-11-06,4328.1042
1996-11-13,4364.1573
1996-11-20,4338.6462
1996-11-27,4376.6144
1996-12-04,4369.3665
1996-12-11,4368.1384
1996-12-18,4373.3852
1996-12-25,4387.4293
1997-01-01,4385.7157
1997-01-08,4389.4433
1997-01-15,4382.3811
1997-01-22,4434.0119
1997-01-29,4414.3255
1997-02-05,4441.5496
1997-02-12,4449.1532
1997-02-19,4468.2779
1997-02-26,4460.0949
1997-03-05,4494.3352
1997-03-12,4500.0512
1997-03-19,4493.4449
1997-03-26,4515.5553
1997-04-02,4508.0312
1997-04-09,4540.1681
1997-04-16,4534.5418
1997-04-23,4556.861
1997-04-30,4577.2065
1997-05-07,4568.1006
1997-05-14,4561.6376
1997-05-21,4595.6229
1997-05-28,4593.1048
1997-06-04,4570.779
1997-06-11,4584.972
1997-06-18,4574.938
1997-06-25,4591.1023
1997-07-02,4593.8215
1997-07-09,4593.5643
1997-07-16,4626.8104
1997-07-23,4633.2093
1997-07-30,4644.6287
1997-08-06,4649.939
1997-08-13,4634.5797
1997-08-20,4668.5807
1997-08-27,4667.8427
1997-09-03,4690.6166
1997-09-10,4660.261
1997-09-17,4674.4376
1997-09-24,4664.9026
1997-10-01,4721.5009
1997-10-08,4698.602
1997-10-15,4718.8902
1997-10-22,4713.6338
1997-10-29,4714.2341
1997-11-05,4743.4584
1997-11-12,4794.1926
1997-11-19,4737.0533
1997-11-26,4804.3585
1997-12-03,4777.5416
1997-12-10,4787.0178
1997-12-17,4760.7967
1997-12-24,4793.2359
1997-12-31,4802.6203
1998-01-07,4826.9054
1998-01-14,4816.3536
1998-01-21,4846.52
1998-01-28,4832.9931
1998-02-04,4834.3868
1998-02-11,4855.6224
1998-02-18,4881.1845
1998-02-25,4871.4399
1998-03-04,4896.9962
1998-03-11,4910.0169
1998-03-18,4913.5741
1998-03-25,4934.1907
1998-04-01,4995.7101
1998-04-08,4955.9656
1998-04-15,4969.5941
1998-04-22,4940.3623
1998-04-29,4916.2366
1998-05-06,4941.2133
1998-05-13,4940.52
1998-05-20,4954.1947
1998-05-27,4965.4945
1998-06-03,4944.3732
1998-06-10,4987.4707
1998-06-17,4971.3035
1998-06-24,4996.3208
1998-07-01,5032.258
1998-07-08,4973.3713
1998-07-15,5016.4143
1998-07-22,5009.3677
1998-07-29,5026.2054
1998-08-05,5041.1436
1998-08-12,5058.8056
1998-08-19,5041.8238
1998-08-26,5084.3051
1998-09-02,5092.7958
1998-09-09,5120.9489
1998-09-16,5104.1335
1998-09-23,5117.8003
1998-09-30,5156.0139
1998-10-07,5166.488
1998-10-14,5187.0701
1998-10-21,5222.8075
1998-10-28,5229.5091
1998-11-04,5233.7077
1998-11-11,5238.4839
1998-11-18,5252.0403
1998-11-25,5251.6186
1998-12-02,5242.4645
1998-12-09,5258.1503
1998-12-16,5256.5258
1998-12-23,5256.1323
1998-12-30,5238.3722
1999-01-06,5238.5559
1999-01-13,5252.3979
1999-01-20,5277.9163
1999-01-27,5247.8431
1999-02-03,5252.888
1999-02-10,5255.5267
1999-02-17,5249.7007
1999-02-24,5236.8538
1999-03-03,5234.7912
1999-03-10,5234.0279
1999-03-17,5220.7134
1999-03-24,5246.8712
1999-03-31,5239.6138
1999-04-07,5234.7813
1999-04-14,5241.2266
1999-04-21,5239.7652
1999-04-28,5254.9851
1999-05-05,5250.7959
1999-05-12,5269.8368
1999-05-19,5275.1572
1999-05-26,5275.2601
1999-06-02,5303.8154
1999-06-09,5295.0653
1999-06-16,5313.5964
1999-06-23,5357.6948
1999-06-30,5324.768
1999-07-07,5334.3212
1999-07-14,5334.0632
1999-07-21,5320.0055
1999-07-28,5303.9842
1999-08-04,5293.2275
1999-08-11,5324.3734
1999-08-18,5323.8537
1999-08-25,5345.3047
1999-09-01,5333.0351
1999-09-08,5338.7978
1999-09-15,5360.2137
1999-09-22,5387.1934
1999-09-29,5372.3272
1999-10-06,5368.8397
1999-10-13,5375.8277
1999-10-20,5394.9548
1999-10-27,5420.0345
1999-11-03,5417.512
1999-11-10,5419.6795
1999-11-17,5456.9555
1999-11-24,5508.0347
1999-12-01,5530.3071
1999-12-08,5523.8835
1999-12-15,5563.7155
1999-12-22,5595.5855
1999-12-29,5578.931
2000-01-05,5553.2053
2000-01-12,5579.5158
2000-01-19,5581.0824
2000-01-26,5601.2444
2000-02-02,5602.9637
2000-02-09,5613.7866
2000-02-16,5612.7168
2000-02-23,5648.5453
2000-03-01,5686.3993
2000-03-08,5692.8567
2000-03-15,5705.1693
2000-03-22,5715.2102
2000-03-29,5698.4257
2000-04-05,5720.9518
2000-04-12,5733.8208
2000-04-19,5759.7241
2000-04-26,5799.688
2000-05-03,5811.9172
2000-05-10,5828.192
2000-05-17,5841.4021
2000-05-24,5844.7144
2000-05-31,5869.8368
2000-06-07,5844.7282
2000-06-14,5852.238
2000-06-21,5903.5941
2000-06-28,5888.7738
2000-07-05,5911.4005
2000-07-12,5897.8087
2000-07-19,5921.6859
2000-07-26,5933.9787
2000-08-02,5910.527
2000-08-09,5929.1779
2000-08-16,5930.372
2000-08-23,5964.4396
2000-08-30,5926.8573
2000-09-06,5964.3222
2000-09-13,5946.3945
2000-09-20,6009.549
2000-09-27,5959.4378
2000-10-04,5967.7686
2000-10-11,5973.6119
2000-10-18,5977.1802
2000-10-25,5988.0854
2000-11-01,6012.3552
2000-11-08,5965.6714
2000-11-15,5981.2307
2000-11-22,6005.2792
2000-11-29,5993.2046
2000-12-06,6028.6436
2000-12-13,6033.2473
2000-12-20,6059.9457
2000-12-27,6099.7561
2001-01-03,6138.1882
2001-01-10,6139.5272
2001-01-17,6140.7329
2001-01-24,6133.674
2001-01-31,6164.9585
2001-02-07,6105.8034
2001-02-14,6098.7117
2001-02-21,6130.559
2001-02-28,6183.6111
2001-03-07,6162.392
2001-03-14,6177.7597
2001-03-21,6226.9861
2001-03-28,6196.6087
2001-04-04,6224.1026
2001-04-11,6226.8624
2001-04-18,6248.6247
2001-04-25,6238.4843
2001-05-02,6224.9029
2001-05-09,6227.3442
2001-05-16,6220.3417
2001-05-23,6214.7989
2001-05-30,6237.7293
2001-06-06,6212.3911
2001-06-13,6209.4081
2001-06-20,6217.8402
2001-06-27,6210.8845
2001-07-04,6214.4256
2001-07-11,6205.9015
2001-07-18,6221.9601
2001-07-25,6245.9425
2001-08-01,6281.6864
2001-08-08,6235.3243
2001-08-15,6234.3539
2001-08-22,6261.7072
2001-08-29,6260.2527
2001-09-05,6302.0871
2001-09-12,6727.2737
2001-09-19,6472.7044
2001-09-26,6383.6897
2001-10-03,6370.3443
2001-10-10,6371.8191
2001-10-17,6360.0683
2001-10-24,6358.9388
